"","aln","pars.site","tot.sites","pars.site.prop","rf.distance"
"52","uce-1131.nexus",747,2470,0.302429149797571,32
"53","uce-1133.nexus",896,2380,0.376470588235294,24
"54","uce-1135.nexus",1073,2393,0.448391140827413,24
"55","uce-1138.nexus",658,2262,0.290893015030946,56
"56","uce-114.nexus",747,2203,0.339083068542896,16
"57","uce-1141.nexus",1020,2306,0.442324371205551,26
"58","uce-1143.nexus",1464,2777,0.527187612531509,58
"59","uce-1148.nexus",836,2342,0.356959863364646,38
"60","uce-115.nexus",1456,3108,0.468468468468468,26
"61","uce-1150.nexus",1038,2318,0.447799827437446,32
"62","uce-1154.nexus",1310,2942,0.445275322909585,36
"63","uce-1158.nexus",1131,2526,0.447743467933492,24
"64","uce-1159.nexus",1017,2309,0.440450411433521,36
"65","uce-1161.nexus",1030,2348,0.438671209540034,26
"66","uce-1163.nexus",996,2392,0.416387959866221,22
"67","uce-1168.nexus",634,2217,0.285972034280559,24
"68","uce-1169.nexus",1001,2693,0.371704418863721,26
"69","uce-117.nexus",701,2257,0.310589277802393,38
"70","uce-1172.nexus",1050,2457,0.427350427350427,18
"71","uce-1177.nexus",1150,2350,0.48936170212766,30
"72","uce-1182.nexus",531,2275,0.233406593406593,46
"73","uce-1188.nexus",432,2178,0.198347107438017,38
"74","uce-119.nexus",1270,2511,0.505774591796097,30
"75","uce-1190.nexus",560,2602,0.2152190622598,50
"76","uce-1192.nexus",1002,2424,0.413366336633663,32
"77","uce-1193.nexus",868,2206,0.393472348141432,22
"78","uce-1194.nexus",850,2266,0.375110326566637,22
"79","uce-12.nexus",1025,2648,0.387084592145015,30
"80","uce-120.nexus",321,2156,0.148886827458256,40
"81","uce-1200.nexus",1030,2402,0.428809325562032,18
"82","uce-1201.nexus",1071,2387,0.448680351906158,24
"83","uce-1202.nexus",1183,2716,0.435567010309278,28
"84","uce-1205.nexus",925,2309,0.400606323083586,22
"85","uce-1207.nexus",926,2291,0.404190309908337,32
"86","uce-1209.nexus",725,2413,0.300455864069623,28
"87","uce-121.nexus",573,2246,0.255120213713268,26
"88","uce-1210.nexus",925,2375,0.389473684210526,36
"89","uce-1211.nexus",1005,2309,0.435253356431356,20
"90","uce-1217.nexus",1157,2513,0.460405889375249,36
"91","uce-1222.nexus",1479,3087,0.47910592808552,30
"92","uce-1224.nexus",1243,2736,0.454312865497076,28
"93","uce-1231.nexus",728,2333,0.312044577796828,24
"94","uce-1232.nexus",949,2422,0.391824938067713,36
"95","uce-1236.nexus",1094,2488,0.439710610932476,70
"96","uce-1239.nexus",689,2342,0.294192997438087,28
"97","uce-124.nexus",959,2381,0.402771944561109,30
"98","uce-1242.nexus",532,2180,0.244036697247706,36
"99","uce-1243.nexus",555,2208,0.251358695652174,34
"100","uce-1245.nexus",875,2417,0.362019031857675,32
"101","uce-1246.nexus",851,2259,0.376715360779106,22
"102","uce-1250.nexus",1072,3030,0.353795379537954,30
"103","uce-1252.nexus",1200,2506,0.478850758180367,36
"104","uce-1256.nexus",1091,2457,0.444037444037444,24
"105","uce-1259.nexus",889,2347,0.378781423093311,48
"106","uce-1260.nexus",238,2123,0.112105511069242,40
"107","uce-1263.nexus",992,2392,0.414715719063545,32
"108","uce-1264.nexus",982,2301,0.42677096914385,30
"109","uce-1265.nexus",762,2281,0.334064007014467,40
"110","uce-1267.nexus",459,2162,0.212303422756707,42
"111","uce-127.nexus",407,2179,0.1867829279486,54
"112","uce-1271.nexus",1496,2901,0.515684246811444,40
"113","uce-1276.nexus",1097,2579,0.42535866614967,28
"114","uce-1277.nexus",939,2306,0.407198612315698,24
"115","uce-1278.nexus",889,2620,0.339312977099237,30
"116","uce-1281.nexus",676,2265,0.298454746136865,22
"117","uce-1285.nexus",1284,2489,0.515869827239855,24
"118","uce-1288.nexus",445,2213,0.201084500677813,30
"119","uce-129.nexus",953,2338,0.407613344739093,48
"120","uce-1290.nexus",616,2171,0.283740211883924,28
"121","uce-1291.nexus",850,2463,0.345107592367032,16
"122","uce-1295.nexus",788,2211,0.356399819086386,24
"123","uce-1297.nexus",1486,3148,0.472045743329098,26
"124","uce-1298.nexus",826,2483,0.33266210229561,20
"125","uce-1300.nexus",1225,2460,0.497967479674797,32
"126","uce-1301.nexus",917,2351,0.390046788600595,32
"127","uce-1304.nexus",711,2355,0.301910828025478,34
"128","uce-1305.nexus",1077,2459,0.437982919886133,26
"129","uce-1306.nexus",1210,2892,0.418395573997234,50
"130","uce-1307.nexus",1009,2498,0.403923138510809,46
"131","uce-1309.nexus",210,2162,0.0971322849213691,58
"132","uce-131.nexus",763,2364,0.322758037225042,26
"133","uce-1311.nexus",961,2406,0.399418121363258,28
"134","uce-1313.nexus",1202,2672,0.449850299401198,34
"135","uce-1318.nexus",1293,2563,0.504486929379633,24
"136","uce-1322.nexus",950,2555,0.371819960861057,16
"137","uce-1323.nexus",690,2263,0.304904993371631,28
"138","uce-1324.nexus",762,2563,0.29730784237222,62
"139","uce-1326.nexus",789,2352,0.335459183673469,36
"140","uce-1333.nexus",843,2399,0.351396415172989,38
"141","uce-134.nexus",465,2252,0.206483126110124,32
"142","uce-1342.nexus",1272,2912,0.436813186813187,30
"143","uce-1344.nexus",827,2550,0.324313725490196,36
"144","uce-1348.nexus",1013,2677,0.378408666417632,26
"145","uce-1349.nexus",946,2368,0.399493243243243,36
"146","uce-1350.nexus",1049,2383,0.440201426772975,18
"147","uce-1357.nexus",495,2343,0.211267605633803,44
"148","uce-1358.nexus",639,2508,0.254784688995215,44
"149","uce-136.nexus",1171,2912,0.402129120879121,22
"150","uce-1360.nexus",844,2320,0.363793103448276,38
"151","uce-1361.nexus",505,2229,0.226558995065052,34
"152","uce-1362.nexus",777,2202,0.352861035422343,34
"153","uce-1366.nexus",937,2220,0.422072072072072,34
"154","uce-1368.nexus",726,2325,0.312258064516129,16
"155","uce-1371.nexus",1012,2314,0.43733794295592,20
"156","uce-1374.nexus",897,2355,0.380891719745223,30
"157","uce-1375.nexus",1243,2457,0.505901505901506,26
"158","uce-1381.nexus",1254,2653,0.472672446287222,24
"159","uce-1383.nexus",764,2235,0.341834451901566,20
"160","uce-1384.nexus",804,2440,0.329508196721311,38
"161","uce-1385.nexus",827,2304,0.358940972222222,26
"162","uce-1389.nexus",846,2288,0.369755244755245,12
"163","uce-1390.nexus",927,2257,0.410722197607443,26
"164","uce-1393.nexus",507,2180,0.23256880733945,36
"165","uce-1394.nexus",465,2235,0.208053691275168,42
"166","uce-1395.nexus",1414,2652,0.533182503770739,42
"167","uce-14.nexus",797,2227,0.357880556802874,32
"168","uce-1402.nexus",1020,2427,0.420271940667491,22
"169","uce-1408.nexus",1201,2493,0.481748896911352,20
"170","uce-1410.nexus",1248,2624,0.475609756097561,30
"171","uce-1412.nexus",1126,2646,0.425547996976568,24
"172","uce-1415.nexus",1312,2498,0.525220176140913,28
"173","uce-1417.nexus",493,2196,0.224499089253188,38
"174","uce-142.nexus",1407,2905,0.48433734939759,32
"175","uce-1420.nexus",632,2376,0.265993265993266,32
"176","uce-1422.nexus",729,2850,0.255789473684211,22
"177","uce-1423.nexus",1109,2534,0.437647987371744,36
"178","uce-1425.nexus",1134,2718,0.417218543046358,28
"179","uce-1427.nexus",706,2248,0.314056939501779,16
"180","uce-143.nexus",1120,2600,0.430769230769231,36
"181","uce-1434.nexus",726,2256,0.321808510638298,32
"182","uce-1435.nexus",559,2321,0.240844463593279,38
"183","uce-1438.nexus",1033,2742,0.37673231218089,28
"184","uce-144.nexus",949,2555,0.371428571428571,26
"185","uce-1442.nexus",926,2608,0.355061349693252,30
"186","uce-1447.nexus",1068,2361,0.452350698856417,20
"187","uce-1450.nexus",671,2216,0.302797833935018,36
"188","uce-1451.nexus",1350,2766,0.488069414316703,26
"189","uce-1453.nexus",885,2521,0.351051170170567,34
"190","uce-1454.nexus",937,2448,0.382761437908497,24
"191","uce-1456.nexus",917,2498,0.367093674939952,34
"192","uce-1458.nexus",934,2364,0.395093062605753,42
"193","uce-146.nexus",928,2306,0.402428447528187,38
"194","uce-1463.nexus",944,2355,0.400849256900212,34
"195","uce-1469.nexus",773,2288,0.33784965034965,28
"196","uce-1470.nexus",1042,2683,0.388371226239284,24
"197","uce-1474.nexus",950,2363,0.402031316123572,30
"198","uce-1478.nexus",970,2380,0.407563025210084,30
"199","uce-148.nexus",568,2237,0.253911488600805,32
"200","uce-1482.nexus",1100,2811,0.391319815012451,20
"201","uce-1483.nexus",946,2536,0.373028391167192,26
"202","uce-1484.nexus",399,2160,0.184722222222222,36
"203","uce-1485.nexus",865,2270,0.381057268722467,30
"204","uce-149.nexus",603,2210,0.272850678733032,34
"205","uce-1490.nexus",759,2246,0.33793410507569,26
"206","uce-1497.nexus",661,2234,0.295881826320501,22
"207","uce-15.nexus",776,2339,0.331765711842668,36
"208","uce-1500.nexus",1051,2371,0.44327288064108,16
"209","uce-1512.nexus",774,2392,0.323578595317726,28
"210","uce-1514.nexus",968,2436,0.397372742200328,46
"211","uce-1520.nexus",897,2268,0.395502645502646,22
"212","uce-1523.nexus",990,2390,0.414225941422594,30
"213","uce-1526.nexus",886,2415,0.366873706004141,40
"214","uce-1529.nexus",937,2359,0.397202204323866,30
"215","uce-153.nexus",890,2242,0.396966993755575,26
"216","uce-1531.nexus",853,2258,0.377767936226749,34
"217","uce-1535.nexus",1038,2832,0.366525423728814,32
"218","uce-1538.nexus",1087,2544,0.427279874213836,38
"219","uce-1539.nexus",917,2306,0.397658282740676,28
"220","uce-154.nexus",505,2431,0.207733443027561,50
"221","uce-1544.nexus",694,2347,0.295696634000852,28
"222","uce-1547.nexus",782,2322,0.336778639104221,38
"223","uce-1550.nexus",1238,2526,0.490102929532858,38
"224","uce-1552.nexus",675,2208,0.30570652173913,38
"225","uce-1556.nexus",821,2355,0.348619957537155,34
"226","uce-1558.nexus",1275,2751,0.463467829880044,42
"227","uce-1560.nexus",864,2511,0.344086021505376,30
"228","uce-1561.nexus",1151,2364,0.486886632825719,28
"229","uce-1562.nexus",1195,2690,0.444237918215613,56
"230","uce-1564.nexus",1254,2729,0.45950897764749,20
"231","uce-1566.nexus",591,2323,0.254412397761515,34
"232","uce-1570.nexus",567,2163,0.262135922330097,20
"233","uce-1573.nexus",629,2199,0.286039108685766,32
"234","uce-1576.nexus",840,2288,0.367132867132867,24
"235","uce-1582.nexus",746,2383,0.313050776332354,32
"236","uce-1588.nexus",1219,3411,0.357373204338904,18
"237","uce-1591.nexus",1034,2374,0.435551811288964,22
"238","uce-1597.nexus",570,2204,0.258620689655172,28
"239","uce-1598.nexus",900,2460,0.365853658536585,28
"240","uce-16.nexus",697,2172,0.320902394106814,32
"241","uce-1601.nexus",1003,2550,0.393333333333333,28
"242","uce-1602.nexus",906,2315,0.391360691144708,30
"243","uce-1606.nexus",866,2405,0.36008316008316,36
"244","uce-1610.nexus",773,2607,0.296509397775221,62
"245","uce-1611.nexus",1494,3119,0.478999679384418,36
"246","uce-1621.nexus",1149,3034,0.378707976268952,32
"247","uce-1622.nexus",1001,2389,0.419003767266639,36
"248","uce-1624.nexus",776,2281,0.340201665935993,24
"249","uce-1625.nexus",566,2208,0.256340579710145,38
"250","uce-1629.nexus",841,2392,0.351588628762542,44
"251","uce-1631.nexus",909,2931,0.310133060388946,38
"252","uce-1633.nexus",494,2260,0.21858407079646,42
"253","uce-1645.nexus",865,2318,0.373166522864538,32
"254","uce-1648.nexus",873,2477,0.352442470730723,32
"255","uce-1652.nexus",501,2240,0.223660714285714,38
"256","uce-1653.nexus",477,2320,0.205603448275862,46
"257","uce-1660.nexus",761,2344,0.324658703071672,38
"258","uce-1662.nexus",867,2467,0.351438994730442,14
"259","uce-1667.nexus",672,2204,0.304900181488203,40
"260","uce-1671.nexus",946,2726,0.347028613352898,32
"261","uce-1675.nexus",930,2516,0.369634340222576,32
"262","uce-1677.nexus",902,2393,0.376932720434601,26
"263","uce-1678.nexus",715,2278,0.31387181738367,32
"264","uce-1679.nexus",739,2381,0.31037379252415,24
"265","uce-1680.nexus",906,2272,0.398767605633803,26
"266","uce-1683.nexus",596,2341,0.254592054677488,32
"267","uce-1689.nexus",1331,2743,0.485235144002917,36
"268","uce-1690.nexus",1014,2484,0.408212560386473,28
"269","uce-1694.nexus",1058,2325,0.45505376344086,24
"270","uce-1695.nexus",1164,2541,0.458087367178276,40
"271","uce-170.nexus",944,2366,0.398985629754861,38
"272","uce-1702.nexus",1285,2447,0.525132815692685,36
"273","uce-1703.nexus",624,2280,0.273684210526316,24
"274","uce-1705.nexus",1183,2746,0.430808448652586,50
"275","uce-1707.nexus",1168,2446,0.477514309076043,20
"276","uce-1708.nexus",752,2347,0.32040903280784,44
"277","uce-171.nexus",530,2321,0.22834984920293,32
"278","uce-1718.nexus",500,2290,0.218340611353712,34
"279","uce-1719.nexus",623,2373,0.262536873156342,36
"280","uce-172.nexus",680,2316,0.293609671848014,38
"281","uce-1723.nexus",1001,2314,0.432584269662921,28
"282","uce-1732.nexus",796,2323,0.342660352991821,26
"283","uce-1733.nexus",1122,2300,0.487826086956522,20
"284","uce-1736.nexus",1263,2296,0.550087108013937,26
"285","uce-1743.nexus",741,2275,0.325714285714286,24
"286","uce-1744.nexus",1144,2469,0.46334548400162,40
"287","uce-1746.nexus",921,2444,0.37684124386252,24
"288","uce-1747.nexus",854,2326,0.367153912295787,22
"289","uce-1749.nexus",1199,2579,0.464908879410624,24
"290","uce-175.nexus",854,2280,0.374561403508772,20
"291","uce-1750.nexus",1124,2664,0.421921921921922,28
"292","uce-1752.nexus",584,2251,0.259440248778321,40
"293","uce-1754.nexus",1141,2516,0.453497615262321,20
"294","uce-1756.nexus",1243,2700,0.46037037037037,22
"295","uce-1757.nexus",852,2512,0.339171974522293,36
"296","uce-1758.nexus",1349,2754,0.489832970225127,20
"297","uce-1763.nexus",1228,2492,0.492776886035313,20
"298","uce-1766.nexus",1232,2692,0.457652303120357,18
"299","uce-1767.nexus",1073,2316,0.463298791018998,26
"300","uce-1768.nexus",932,2369,0.39341494301393,44
"301","uce-177.nexus",888,2305,0.385249457700651,28
"302","uce-1770.nexus",385,2199,0.175079581628013,46
"303","uce-1774.nexus",1031,2367,0.435572454583861,36
"304","uce-1775.nexus",1049,2449,0.428338097182523,32
"305","uce-1776.nexus",1125,2521,0.446251487504958,32
"306","uce-178.nexus",1067,2357,0.452694102672889,44
"307","uce-1780.nexus",832,2230,0.373094170403587,22
"308","uce-1781.nexus",894,2451,0.364749082007344,30
"309","uce-1782.nexus",1181,2632,0.44870820668693,34
"310","uce-1783.nexus",1114,2498,0.44595676541233,24
"311","uce-1786.nexus",772,2344,0.329351535836177,38
"312","uce-1793.nexus",596,2357,0.252863809927874,24
"313","uce-1794.nexus",544,2258,0.240921169176262,36
"314","uce-1798.nexus",549,2385,0.230188679245283,40
"315","uce-1804.nexus",839,2416,0.34726821192053,18
"316","uce-1805.nexus",811,2293,0.35368512865242,26
"317","uce-1806.nexus",677,2687,0.251953851879419,32
"318","uce-181.nexus",1228,2397,0.512307050479766,24
"319","uce-1811.nexus",930,2484,0.3743961352657,24
"320","uce-1813.nexus",1110,2596,0.427580893682589,38
"321","uce-1814.nexus",975,2442,0.399262899262899,32
"322","uce-1816.nexus",1445,2710,0.533210332103321,30
"323","uce-1817.nexus",1455,3032,0.479881266490765,44
"324","uce-1822.nexus",646,2167,0.298107983387171,24
"325","uce-1823.nexus",956,2332,0.409948542024014,34
"326","uce-1825.nexus",830,2192,0.378649635036496,24
"327","uce-1826.nexus",604,2349,0.257130693912303,24
"328","uce-1828.nexus",1001,2417,0.41414977244518,40
"329","uce-183.nexus",988,2907,0.339869281045752,48
"330","uce-1830.nexus",433,2260,0.191592920353982,48
"331","uce-1832.nexus",1228,2452,0.500815660685155,28
"332","uce-1834.nexus",571,2748,0.207787481804949,40
"333","uce-1835.nexus",1041,2601,0.400230680507497,20
"334","uce-1836.nexus",606,2186,0.277218664226898,40
"335","uce-1841.nexus",811,2213,0.366470854044284,34
"336","uce-1842.nexus",1200,2397,0.500625782227785,44
"337","uce-1843.nexus",538,2358,0.228159457167091,46
"338","uce-1849.nexus",782,2282,0.342681858019281,30
"339","uce-185.nexus",894,2331,0.383526383526384,20
"340","uce-1858.nexus",1057,2392,0.441889632107023,26
"341","uce-1860.nexus",889,2573,0.345511076564322,42
"342","uce-1863.nexus",741,2265,0.327152317880795,30
"343","uce-1865.nexus",1176,2550,0.461176470588235,36
"344","uce-1869.nexus",911,2304,0.395399305555556,34
"345","uce-1879.nexus",877,3053,0.287258434326892,32
"346","uce-188.nexus",919,2541,0.361668634395907,32
"347","uce-1880.nexus",718,2239,0.320678874497544,28
"348","uce-1886.nexus",938,2406,0.389858686616791,18
"349","uce-1888.nexus",987,2261,0.436532507739938,26
"350","uce-1891.nexus",920,2336,0.393835616438356,28
"351","uce-1892.nexus",1261,2448,0.515114379084967,24
"352","uce-1895.nexus",936,2331,0.401544401544402,18
"353","uce-1896.nexus",857,2365,0.362367864693446,24
"354","uce-1897.nexus",592,2437,0.242921624948707,52
"355","uce-1898.nexus",775,2440,0.317622950819672,44
"356","uce-1899.nexus",1014,2287,0.443375601224311,34
"357","uce-190.nexus",1267,2449,0.517354022049816,48
"358","uce-1900.nexus",1490,2448,0.608660130718954,20
"359","uce-1903.nexus",936,2480,0.37741935483871,28
"360","uce-1908.nexus",991,2375,0.417263157894737,44
"361","uce-191.nexus",751,2419,0.310458867300537,34
"362","uce-1911.nexus",487,2475,0.196767676767677,54
"363","uce-1913.nexus",1292,2465,0.524137931034483,12
"364","uce-1914.nexus",993,2326,0.426913155631986,30
"365","uce-1919.nexus",1213,2437,0.49774312679524,28
"366","uce-192.nexus",930,2635,0.352941176470588,24
"367","uce-1920.nexus",1176,2575,0.456699029126214,36
"368","uce-1922.nexus",857,2505,0.342115768463074,28
"369","uce-1925.nexus",555,2168,0.2559963099631,24
"370","uce-1928.nexus",1370,2721,0.503491363469313,10
"371","uce-1929.nexus",1211,2317,0.522658610271903,26
"372","uce-1933.nexus",1002,2504,0.400159744408946,28
"373","uce-1937.nexus",766,2249,0.340595820364607,34
"374","uce-1938.nexus",966,2241,0.431057563587684,22
"375","uce-1941.nexus",623,2212,0.281645569620253,30
"376","uce-1948.nexus",1070,2329,0.459424645770717,22
"377","uce-195.nexus",1068,2449,0.436096365863618,22
"378","uce-1956.nexus",958,2283,0.419623302671923,40
"379","uce-1961.nexus",1049,2438,0.430270713699754,14
"380","uce-1964.nexus",699,2437,0.286828067295856,34
"381","uce-1965.nexus",1198,2664,0.4496996996997,44
"382","uce-1970.nexus",1198,2519,0.475585549821358,32
"383","uce-1976.nexus",540,2219,0.243352861649392,36
"384","uce-1977.nexus",1072,2457,0.436304436304436,34
"385","uce-1979.nexus",958,2294,0.417611159546643,24
"386","uce-198.nexus",1158,2795,0.414311270125224,26
"387","uce-1980.nexus",1379,2611,0.528150134048257,40
"388","uce-1981.nexus",1366,2513,0.543573418225229,38
"389","uce-1985.nexus",696,2695,0.258256029684601,36
"390","uce-1986.nexus",892,2341,0.381033746262281,24
"391","uce-1988.nexus",685,2464,0.278003246753247,50
"392","uce-1995.nexus",1055,2858,0.369139258222533,30
"393","uce-1996.nexus",686,2389,0.287149434910004,48
"394","uce-1997.nexus",827,2330,0.354935622317597,30
"395","uce-2.nexus",936,2305,0.406073752711497,30
"396","uce-200.nexus",821,2320,0.353879310344828,22
"397","uce-2001.nexus",1115,2402,0.464196502914238,32
"398","uce-2004.nexus",880,2257,0.389898094816128,20
"399","uce-2007.nexus",1030,2541,0.405352223534042,20
"400","uce-2008.nexus",1077,2269,0.47465843984134,22
"401","uce-2009.nexus",898,2633,0.34105582985188,32
"402","uce-2010.nexus",721,2379,0.30306851618327,32
"403","uce-2013.nexus",845,2355,0.358811040339703,32
"404","uce-2016.nexus",1055,2598,0.406081601231717,26
"405","uce-2018.nexus",848,2567,0.330346708219712,32
"406","uce-202.nexus",1114,2407,0.462816784378895,24
"407","uce-2020.nexus",593,2273,0.260888693356797,28
"408","uce-2021.nexus",1059,2553,0.414806110458284,28
"409","uce-2023.nexus",651,2208,0.294836956521739,28
"410","uce-2025.nexus",780,2293,0.340165721761884,30
"411","uce-2028.nexus",940,2402,0.391340549542048,28
"412","uce-2030.nexus",567,2280,0.248684210526316,30
"413","uce-2033.nexus",660,2223,0.296896086369771,36
"414","uce-2034.nexus",1093,2778,0.393448524118071,44
"415","uce-2035.nexus",1353,2599,0.520584840323201,30
"416","uce-2036.nexus",750,2404,0.31198003327787,26
"417","uce-2040.nexus",1184,2524,0.469096671949287,24
"418","uce-2042.nexus",1145,2829,0.404736656062213,38
"419","uce-2046.nexus",720,2230,0.322869955156951,24
"420","uce-2049.nexus",767,2849,0.269217269217269,56
"421","uce-205.nexus",948,2324,0.407917383820998,30
"422","uce-2051.nexus",1091,2628,0.415144596651446,30
"423","uce-2053.nexus",1297,2933,0.442209341970678,22
"424","uce-2054.nexus",800,2388,0.33500837520938,26
"425","uce-2055.nexus",610,2187,0.278920896204847,30
"426","uce-2057.nexus",838,2632,0.31838905775076,58
"427","uce-2062.nexus",947,2315,0.409071274298056,22
"428","uce-2063.nexus",717,2360,0.303813559322034,38
"429","uce-2066.nexus",1093,2551,0.428459427675421,22
"430","uce-2068.nexus",863,2313,0.373108517077389,34
"431","uce-2069.nexus",836,2465,0.339148073022312,26
"432","uce-207.nexus",858,2465,0.348073022312373,50
"433","uce-2070.nexus",1161,2845,0.408084358523726,34
"434","uce-2076.nexus",1308,2881,0.454009024644221,38
"435","uce-208.nexus",1012,2329,0.434521253756977,28
"436","uce-2080.nexus",1097,2387,0.459572685379137,40
"437","uce-2082.nexus",851,2360,0.360593220338983,50
"438","uce-2083.nexus",601,2362,0.254445385266723,32
"439","uce-2086.nexus",710,2321,0.30590262817751,26
"440","uce-2088.nexus",1287,2696,0.477373887240356,38
"441","uce-2092.nexus",879,2759,0.318593693367162,36
"442","uce-2094.nexus",826,2296,0.359756097560976,22
"443","uce-2096.nexus",887,2311,0.383816529640848,28
"444","uce-2100.nexus",867,2334,0.37146529562982,26
"445","uce-2102.nexus",815,2314,0.352203975799481,30
"446","uce-2108.nexus",634,2323,0.27292294446836,62
"447","uce-2109.nexus",961,2267,0.423908248786943,22
"448","uce-211.nexus",1297,2461,0.527021535960991,34
"449","uce-2112.nexus",915,2227,0.410866636731028,34
"450","uce-2116.nexus",707,2363,0.299195937367753,32
"451","uce-2118.nexus",767,2382,0.321998320738875,30
"452","uce-2119.nexus",1099,2397,0.45848977889028,22
"453","uce-212.nexus",583,2184,0.266941391941392,30
"454","uce-2120.nexus",892,2206,0.404351767905712,20
"455","uce-2124.nexus",1158,2267,0.51080723423026,28
"456","uce-2125.nexus",825,2462,0.335093419983753,22
"457","uce-2126.nexus",829,2399,0.345560650270946,32
"458","uce-2127.nexus",662,2427,0.272764730119489,34
"459","uce-2129.nexus",780,2199,0.354706684856753,22
"460","uce-213.nexus",757,2320,0.326293103448276,50
"461","uce-2131.nexus",986,2462,0.400487408610885,28
"462","uce-2134.nexus",691,2364,0.292301184433164,34
"463","uce-2135.nexus",1000,2316,0.431778929188256,28
"464","uce-2136.nexus",1346,3086,0.436163318211277,36
"465","uce-2138.nexus",1017,2269,0.44821507271926,30
"466","uce-2142.nexus",849,2289,0.370904325032765,38
"467","uce-2145.nexus",785,2261,0.34719150818222,28
"468","uce-2146.nexus",1393,3003,0.463869463869464,28
"469","uce-2147.nexus",438,2293,0.191016136066289,32
"470","uce-215.nexus",972,2522,0.385408406026963,40
"471","uce-2151.nexus",897,2575,0.348349514563107,28
"472","uce-2152.nexus",1195,2521,0.474018246727489,32
"473","uce-2156.nexus",944,2227,0.423888639425236,38
"474","uce-2160.nexus",1030,2573,0.40031092110377,32
"475","uce-2162.nexus",883,2383,0.370541334452371,34
"476","uce-2163.nexus",1232,2539,0.485230405671524,24
"477","uce-2165.nexus",983,2225,0.441797752808989,24
"478","uce-2166.nexus",1141,2450,0.465714285714286,34
"479","uce-2168.nexus",1005,2254,0.445874001774623,22
"480","uce-2169.nexus",1260,2478,0.508474576271186,28
"481","uce-2172.nexus",1446,2677,0.540156892043332,44
"482","uce-2176.nexus",1013,2575,0.393398058252427,36
"483","uce-2177.nexus",838,2245,0.373273942093541,28
"484","uce-2179.nexus",1074,2381,0.451070978580428,32
"485","uce-2183.nexus",735,2313,0.317769130998703,38
"486","uce-2184.nexus",1368,2585,0.529206963249516,40
"487","uce-219.nexus",895,2282,0.392199824715162,20
"488","uce-2195.nexus",1041,2279,0.456779289161913,22
"489","uce-2198.nexus",1177,2228,0.528276481149013,30
"490","uce-220.nexus",749,2524,0.29675118858954,26
"491","uce-2201.nexus",1390,2763,0.503076366268549,30
"492","uce-2202.nexus",909,2364,0.384517766497462,46
"493","uce-2206.nexus",1035,2344,0.441552901023891,20
